ZIP,TERMINAL,SERVICEOUTBOUND,DAYSOUTBOUND,SERVICEINBOUND,DAYSINBOUND
23844,VA008,D,4,D,4
23845,VA008,D,4,D,4
23846,VA008,D,4,D,4
23847,VA008,D,4,D,4
23850,VA008,D,3,D,3
23851,VA008,D,4,D,4
23856,VA008,D,4,D,4
23857,VA008,D,4,D,4
23860,VA008,D,3,D,3
23866,VA008,D,4,D,4
23867,VA008,D,4,D,4
23868,VA008,D,4,D,4
23870,VA008,D,4,D,4
23872,VA008,D,3,D,3
23873,VA008,D,4,D,4
23874,VA008,D,4,D,4
23875,VA008,D,3,D,3
23876,VA008,D,4,D,4
23878,VA008,D,4,D,4
23879,VA008,D,4,D,4
23881,VA008,D,3,D,3
23882,VA008,D,3,D,3
23883,VA008,D,4,D,4
23884,VA008,D,3,D,3
23885,VA008,D,3,D,3
23887,VA008,D,4,D,4
23888,VA008,D,4,D,4
23889,VA008,D,4,D,4
23890,VA008,D,3,D,3
23891,VA008,D,3,D,3
23893,VA008,D,4,D,4
23894,VA008,D,4,D,4
23897,VA008,D,4,D,4
23898,VA008,D,4,D,4
23899,VA008,D,3,D,3
23901,VA008,D,4,D,4
23909,VA008,D,4,D,4
23915,VA008,D,4,D,4
23917,VA008,D,4,D,4
23919,VA008,D,4,D,4
23920,VA008,D,4,D,4
23921,VA003,D,4,D,4
23922,VA008,D,4,D,4
23923,VA008,D,4,D,4
23924,VA008,D,4,D,4
23927,VA008,D,4,D,4
23930,VA008,D,4,D,4
23934,VA008,D,4,D,4
23936,VA008,D,4,D,4
23937,VA008,D,4,D,4
23938,VA008,D,4,D,4
23939,VA008,D,4,D,4
23941,VA008,D,4,D,4
23942,VA008,D,4,D,4
23943,VA008,D,4,D,4
23944,VA008,D,4,D,4
23947,VA008,D,4,D,4
23950,VA008,D,4,D,4
23952,VA008,D,4,D,4
23954,VA008,D,4,D,4
23955,VA008,D,4,D,4
23958,VA008,D,4,D,4
23959,VA008,D,4,D,4
23960,VA008,D,4,D,4
23962,VA008,D,4,D,4
23963,VA008,D,4,D,4
23964,VA008,D,4,D,4
23966,VA008,D,4,D,4
23967,VA008,D,4,D,4
23968,VA008,D,4,D,4
23970,VA008,D,4,D,4
23974,VA008,D,4,D,4
23976,VA008,D,4,D,4
24001,VA003,D,8,D,8
24002,VA003,D,8,D,8
24003,VA003,D,8,D,8
24004,VA003,D,8,D,8
24005,VA003,D,8,D,8
24006,VA003,D,8,D,8
24007,VA003,D,8,D,8
24008,VA003,D,8,D,8
24009,VA003,D,8,D,8
24010,VA003,D,8,D,8
24011,VA003,D,3,D,3
24012,VA003,D,3,D,3
24013,VA003,D,3,D,3
24014,VA003,D,3,D,3
24015,VA003,D,3,D,3
24016,VA003,D,3,D,3
24017,VA003,D,3,D,3
24018,VA003,D,3,D,3
24019,VA003,D,3,D,3
24020,VA003,D,3,D,3
24022,VA003,D,3,D,3
24023,VA003,D,8,D,8
24024,VA003,D,8,D,8
24025,VA003,D,8,D,8
24026,VA003,D,8,D,8
24027,VA003,D,8,D,8
24028,VA003,D,8,D,8
24029,VA003,D,8,D,8
24030,VA003,D,8,D,8
24031,VA003,D,8,D,8
24032,VA003,D,8,D,8
24033,VA003,D,8,D,8
24034,VA003,D,8,D,8
24035,VA003,D,8,D,8
24036,VA003,D,8,D,8
24037,VA003,D,8,D,8
24038,VA003,D,8,D,8
24040,VA003,D,3,D,3
24042,VA003,D,3,D,3
24053,VA003,D,4,D,4
24054,VA003,D,4,D,4
24055,VA003,D,4,D,4
24058,VA003,D,4,D,4
24059,VA003,D,3,D,3
24060,VA003,D,3,D,3
24061,VA003,D,3,D,3
24062,VA003,D,8,D,8
24063,VA003,D,8,D,8
24064,VA003,D,3,D,3
24065,VA003,D,3,D,3
24066,VA003,D,3,D,3
24067,VA003,D,3,D,3
24068,VA003,D,8,D,8
24069,VA003,D,4,D,4
24070,VA003,D,3,D,3
24072,VA003,D,3,D,3
24073,VA003,D,3,D,3
24076,VA003,D,4,D,4
24077,VA003,D,3,D,3
24078,VA003,D,4,D,4
24079,VA003,D,3,D,3
24082,VA003,D,4,D,4
24083,VA003,D,3,D,3
24084,VA003,D,4,D,4
24085,VA003,D,3,D,3
24086,VA003,D,4,D,4
24087,VA003,D,3,D,3
24088,VA003,D,3,D,3
24089,VA003,D,4,D,4
24090,VA003,D,3,D,3
24091,VA003,D,3,D,3
24092,VA003,D,3,D,3
24093,WV001,D,4,D,4
24095,VA003,D,3,D,3
24101,VA003,D,3,D,3
24102,VA003,D,3,D,3
24104,VA003,D,3,D,3
24105,VA003,D,4,D,4
24111,VA003,D,4,D,4
24112,VA003,D,4,D,4
24113,VA003,D,8,D,8
24114,VA003,D,8,D,8
24115,VA003,D,8,D,8
24120,VA003,D,4,D,4
24121,VA003,D,3,D,3
24122,VA003,D,3,D,3
24124,VA003,D,4,D,4
24126,VA003,D,4,D,4
24127,VA003,D,4,D,4
24128,VA003,D,3,D,3
24129,VA003,D,3,D,3
24130,VA003,D,3,D,3
24131,VA003,D,4,D,4
24132,VA003,D,4,D,4
24133,VA003,D,4,D,4
24134,VA003,D,4,D,4
24136,VA003,D,4,D,4
24137,VA003,D,3,D,3
24138,VA003,D,3,D,3
24139,VA003,D,4,D,4
24141,VA003,D,3,D,3
24142,VA003,D,3,D,3
24143,VA003,D,3,D,3
24146,VA003,D,3,D,3
24147,WV001,D,4,D,4
24148,VA003,D,4,D,4
24149,VA003,D,3,D,3
24150,VA003,D,4,D,4
24151,VA003,D,3,D,3
24153,VA003,D,3,D,3
24155,VA003,D,3,D,3
24161,VA003,D,3,D,3
24162,VA003,D,3,D,3
24165,VA003,D,4,D,4
24167,VA003,D,4,D,4
24168,VA003,D,3,D,3
24171,VA003,D,4,D,4
24174,VA003,D,3,D,3
24175,VA003,D,3,D,3
24176,VA003,D,3,D,3
24177,VA003,D,4,D,4
24178,VA003,D,3,D,3
24179,VA003,D,3,D,3
24184,VA003,D,3,D,3
24185,VA003,D,4,D,4
24201,VA003,D,4,D,4
24202,VA003,D,4,D,4
24203,VA003,D,4,D,4
24209,VA003,D,8,D,8
24210,VA003,D,4,D,4
24211,VA003,D,4,D,4
24212,VA003,D,8,D,8
24215,KY001,D,8,D,8
24216,KY001,D,8,D,8
24217,KY001,D,8,D,8
24218,KY001,D,8,D,8
24219,TN003,D,4,D,4
24220,KY001,D,8,D,8
24221,KY001,D,8,D,8
24224,KY001,D,8,D,8
24225,KY001,D,8,D,8
24226,KY001,D,8,D,8
24228,KY001,D,8,D,8
24230,KY001,D,8,D,8
24236,VA003,D,4,D,4
24237,KY001,D,8,D,8
24239,KY001,D,8,D,8
24243,KY001,D,8,D,8
24244,KY001,D,8,D,8
24245,KY001,D,8,D,8
24246,KY001,D,8,D,8
24248,KY001,D,4,D,4
24250,KY001,D,8,D,8
24251,KY001,D,8,D,8
24256,KY001,D,8,D,8
24258,VA003,D,8,D,8
24260,KY001,D,8,D,8
24263,VA003,D,8,D,8
24265,KY001,D,8,D,8
24266,TN003,D,4,D,4
24269,KY001,D,8,D,8
24270,VA003,D,8,D,8
24271,KY001,D,8,D,8
24272,KY001,D,8,D,8
24273,KY001,D,8,D,8
24277,KY001,D,8,D,8
24279,KY001,D,8,D,8
24280,KY001,D,8,D,8
24281,KY001,D,4,D,4
24282,KY001,D,8,D,8
24283,KY001,D,8,D,8
24290,KY001,D,8,D,8
24292,VA003,D,4,D,4
24293,VA003,D,8,D,8
24301,VA003,D,4,D,4
24311,VA003,D,4,D,4
24312,VA003,D,4,D,4
24313,VA003,D,4,D,4
24314,VA003,D,4,D,4
24315,VA003,D,4,D,4
24316,VA003,D,4,D,4
24317,VA003,D,4,D,4
24318,VA003,D,4,D,4
24319,VA003,D,4,D,4
24322,VA003,D,4,D,4
24323,VA003,D,4,D,4
24324,VA003,D,4,D,4
24325,VA003,D,4,D,4
24326,VA003,D,4,D,4
24327,VA003,D,4,D,4
24328,VA003,D,4,D,4
24330,VA003,D,4,D,4
24333,VA003,D,4,D,4
24340,VA003,D,4,D,4
24343,VA003,D,4,D,4
24347,VA003,D,4,D,4
24348,VA003,D,4,D,4
24350,VA003,D,4,D,4
24351,VA003,D,4,D,4
24352,VA003,D,4,D,4
24354,VA003,D,4,D,4
24360,VA003,D,4,D,4
24361,VA003,D,4,D,4
24363,VA003,D,4,D,4
24366,VA003,D,4,D,4
24368,VA003,D,4,D,4
24370,VA003,D,4,D,4
24374,VA003,D,4,D,4
24375,VA003,D,4,D,4
24377,VA003,D,4,D,4
24378,VA003,D,4,D,4
24380,VA003,D,4,D,4
24381,VA003,D,4,D,4
24382,VA003,D,4,D,4
24401,VA003,D,4,D,4
24402,VA003,D,8,D,8
24411,VA003,D,4,D,4
24412,VA003,D,4,D,4
24413,VA003,D,4,D,4
24415,VA003,D,4,D,4
24416,VA003,D,4,D,4
24421,VA003,D,4,D,4
24422,VA003,D,3,D,3
24426,VA003,D,4,D,4
24430,VA003,D,4,D,4
24431,VA003,D,4,D,4
24432,VA003,D,4,D,4
24433,VA003,D,4,D,4
24435,VA003,D,4,D,4
24437,VA003,D,4,D,4
24438,VA003,D,3,D,3
24439,VA003,D,4,D,4
24440,VA003,D,4,D,4
24441,VA003,D,4,D,4
24442,VA003,D,4,D,4
24445,VA003,D,4,D,4
24448,VA003,D,3,D,3
24450,VA003,D,4,D,4
24457,VA003,D,3,D,3
24458,VA003,D,4,D,4
24459,VA003,D,4,D,4
24460,VA003,D,4,D,4
24463,VA003,D,4,D,4
24464,VA003,D,4,D,4
24465,VA003,D,4,D,4
24467,VA003,D,4,D,4
24468,VA003,D,4,D,4
24469,VA003,D,4,D,4
24471,VA003,D,4,D,4
24472,VA003,D,4,D,4
24473,VA003,D,4,D,4
24474,VA003,D,3,D,3
24476,VA003,D,4,D,4
24477,VA003,D,4,D,4
24479,VA003,D,4,D,4
24482,VA003,D,4,D,4
24483,VA003,D,4,D,4
24484,VA003,D,4,D,4
24485,VA003,D,4,D,4
24486,VA003,D,4,D,4
24487,VA003,D,4,D,4
24501,VA003,D,4,D,4
24502,VA003,D,3,D,3
24503,VA003,D,4,D,4
24504,VA003,D,4,D,4
24505,VA003,D,8,D,8
24506,VA003,D,4,D,4
24513,VA003,D,4,D,4
24514,VA003,D,4,D,4
24515,VA003,D,4,D,4
24517,VA003,D,3,D,3
24520,VA003,D,4,D,4
24521,VA003,D,4,D,4
24522,VA003,D,4,D,4
24523,VA003,D,3,D,3
24526,VA003,D,4,D,4
24527,VA003,D,4,D,4
24528,VA003,D,4,D,4
24529,VA003,D,4,D,4
24530,VA003,D,4,D,4
24531,VA003,D,4,D,4
24533,VA003,D,4,D,4
24534,VA003,D,4,D,4
24535,VA003,D,4,D,4
24536,VA003,D,4,D,4
24538,VA003,D,4,D,4
24539,VA003,D,4,D,4
24540,VA003,D,4,D,4
24541,VA003,D,4,D,4
24543,VA003,D,4,D,4
24549,VA003,D,4,D,4
24550,VA003,D,3,D,3
24551,VA003,D,3,D,3
24553,VA003,D,4,D,4
24554,VA003,D,4,D,4
24555,VA003,D,3,D,3
24556,VA003,D,3,D,3
24557,VA003,D,4,D,4
24558,VA003,D,4,D,4
24562,VA003,D,4,D,4
24563,VA003,D,3,D,3
24565,VA003,D,4,D,4
24566,VA003,D,4,D,4
24569,VA003,D,4,D,4
24570,VA003,D,3,D,3
24571,VA003,D,3,D,3
24572,VA003,D,4,D,4
24574,VA003,D,4,D,4
24576,VA003,D,4,D,4
24577,VA003,D,4,D,4
24578,VA003,D,3,D,3
24579,VA003,D,3,D,3
24580,VA003,D,4,D,4
24581,VA003,D,4,D,4
24586,VA003,D,4,D,4
24588,VA003,D,4,D,4
24589,VA003,D,4,D,4
24590,VA003,D,4,D,4
24592,VA003,D,4,D,4
24593,VA003,D,4,D,4
24594,VA003,D,4,D,4
24595,VA003,D,4,D,4
24597,VA003,D,4,D,4
24598,VA003,D,4,D,4
24599,VA003,D,4,D,4
24601,VA003,D,8,D,8
24602,VA003,D,8,D,8
24603,KY001,D,8,D,8
24604,VA003,D,8,D,8
24605,VA003,D,4,D,4
24606,VA003,D,4,D,4
24607,KY001,D,8,D,8
24608,VA003,D,4,D,4
24609,KY001,D,8,D,8
24612,KY001,D,8,D,8
24613,VA003,D,4,D,4
24614,KY001,D,8,D,8
24619,VA003,D,8,D,8
24620,KY001,D,8,D,8
24622,KY001,D,8,D,8
24624,KY001,D,8,D,8
24627,KY001,D,8,D,8
24628,KY001,D,8,D,8
24630,VA003,D,4,D,4
24631,KY001,D,8,D,8
24634,KY001,D,8,D,8
24635,VA003,D,4,D,4
24637,VA003,D,4,D,4
24639,KY001,D,8,D,8
24640,KY001,D,8,D,8
24641,KY001,D,8,D,8
24646,KY001,D,8,D,8
24647,KY001,D,8,D,8
24649,KY001,D,8,D,8
24651,VA003,D,4,D,4
24656,KY001,D,8,D,8
24657,KY001,D,8,D,8
24658,KY001,D,8,D,8
24701,WV001,D,4,D,4
24712,WV002,D,4,D,4
24714,WV001,D,4,D,4
24715,WV002,D,4,D,4
24716,WV001,D,4,D,4
24719,WV001,D,4,D,4
24724,WV001,D,4,D,4
24726,WV001,D,4,D,4
24729,WV001,D,4,D,4
24731,WV001,D,4,D,4
24732,WV001,D,4,D,4
24733,WV001,D,4,D,4
24736,WV001,D,4,D,4
24737,WV001,D,4,D,4
24738,WV001,D,4,D,4
24739,WV001,D,4,D,4
24740,WV001,D,4,D,4
24747,WV001,D,4,D,4
24751,WV001,D,4,D,4
24801,WV002,D,4,D,4
24808,WV002,D,4,D,4
24811,WV002,D,4,D,4
24813,WV002,D,4,D,4
24815,WV002,D,4,D,4
24816,WV002,D,4,D,4
24817,WV002,D,4,D,4
24818,WV001,D,4,D,4
24822,WV001,D,4,D,4
24823,WV001,D,4,D,4
24826,WV002,D,4,D,4
24827,WV001,D,4,D,4
24828,WV002,D,4,D,4
24829,WV001,D,4,D,4
24830,WV002,D,4,D,4
24831,WV002,D,4,D,4
24834,WV001,D,4,D,4
24836,WV002,D,4,D,4
24839,WV001,D,4,D,4
24843,WV002,D,4,D,4
24844,WV002,D,4,D,4
24845,WV002,D,4,D,4
24846,WV002,D,4,D,4
24847,WV001,D,4,D,4
24848,WV002,D,4,D,4
24849,WV001,D,4,D,4
24850,WV002,D,4,D,4
24851,WV001,D,4,D,4
24853,WV002,D,4,D,4
24854,WV001,D,4,D,4
24855,WV001,D,4,D,4
24857,WV001,D,4,D,4
24859,WV001,D,4,D,4
24860,WV001,D,4,D,4
24861,WV002,D,4,D,4
24862,WV002,D,4,D,4
24866,WV002,D,4,D,4
24867,WV001,D,4,D,4
24868,WV001,D,4,D,4
24869,WV002,D,4,D,4
24870,WV001,D,4,D,4
24871,WV002,D,4,D,4
24872,WV002,D,4,D,4
24873,WV002,D,4,D,4
24874,WV001,D,4,D,4
24878,WV002,D,4,D,4
24879,WV002,D,4,D,4
24880,WV001,D,4,D,4
24881,WV002,D,4,D,4
24882,WV001,D,4,D,4
24884,WV002,D,4,D,4
24887,WV002,D,4,D,4
24888,WV002,D,4,D,4
24892,WV002,D,4,D,4
24894,WV002,D,4,D,4
24895,WV002,D,4,D,4
24898,WV001,D,4,D,4
24901,WV001,D,4,D,4
24902,WV001,D,4,D,4
24910,WV001,D,4,D,4
24915,WV002,D,8,D,8
24916,WV001,D,4,D,4
24918,WV002,D,4,D,4
24920,WV002,D,8,D,8
24924,WV002,D,8,D,8
24925,WV002,D,4,D,4
24927,WV002,D,8,D,8
24931,WV001,D,4,D,4
24934,WV002,D,8,D,8
24935,WV002,D,4,D,4
24938,WV001,D,4,D,4
24941,WV002,D,8,D,8
24943,WV001,D,4,D,4
24944,WV002,D,8,D,8
24945,WV002,D,4,D,4
24946,WV002,D,8,D,8
24951,WV002,D,4,D,4
24954,WV002,D,8,D,8
24957,WV001,D,4,D,4
24962,WV002,D,4,D,4
24963,WV002,D,4,D,4
24966,WV002,D,4,D,4
24970,WV001,D,4,D,4
24974,WV002,D,4,D,4
24976,WV002,D,4,D,4
24977,WV001,D,4,D,4
24981,WV002,D,4,D,4
24983,WV002,D,4,D,4
24984,VA003,D,4,D,4
24985,WV002,D,4,D,4
24986,WV002,D,4,D,4
24991,WV001,D,4,D,4
24993,WV001,D,4,D,4
25002,WV001,D,4,D,4
25003,WV001,D,3,D,3
25005,WV001,D,3,D,3
25007,WV001,D,4,D,4
25008,WV001,D,4,D,4
25009,WV001,D,3,D,3
25011,WV001,D,3,D,3
25015,WV001,D,3,D,3
25019,WV001,D,4,D,4
25021,WV001,D,4,D,4
25022,WV001,D,4,D,4
25024,WV001,D,3,D,3
25025,WV001,D,3,D,3
25026,WV001,D,3,D,3
25028,WV001,D,4,D,4
25030,WV001,D,4,D,4
25031,WV001,D,3,D,3
25033,WV001,D,3,D,3
25035,WV001,D,3,D,3
25036,WV001,D,3,D,3
25039,WV001,D,3,D,3
25040,WV001,D,4,D,4
25043,WV001,D,4,D,4
25044,WV001,D,4,D,4
25045,WV001,D,3,D,3
25047,WV001,D,4,D,4
25048,WV001,D,4,D,4
25049,WV001,D,3,D,3
25051,WV001,D,3,D,3
25053,WV001,D,3,D,3
25054,WV001,D,3,D,3
25057,WV001,D,4,D,4
25059,WV001,D,4,D,4
25060,WV001,D,4,D,4
25061,WV001,D,3,D,3
25062,WV001,D,4,D,4
25063,WV001,D,4,D,4
25064,WV001,D,3,D,3
25067,WV001,D,3,D,3
25070,WV001,D,3,D,3
25071,WV001,D,3,D,3
25075,WV001,D,3,D,3
25076,WV001,D,4,D,4
25079,WV001,D,3,D,3
25081,WV001,D,3,D,3
25082,WV001,D,3,D,3
25083,WV001,D,3,D,3
25085,WV001,D,4,D,4
25086,WV001,D,3,D,3
25088,WV001,D,4,D,4
25090,WV001,D,4,D,4
25093,WV001,D,4,D,4
25102,WV001,D,3,D,3
25103,WV001,D,3,D,3
25106,WV001,D,3,D,3
25107,WV001,D,3,D,3
25108,WV001,D,4,D,4
25109,WV001,D,3,D,3
25110,WV001,D,3,D,3
25111,WV001,D,4,D,4
25112,WV001,D,3,D,3
25113,WV001,D,4,D,4
25114,WV001,D,4,D,4
25115,WV001,D,4,D,4
25118,WV001,D,3,D,3
25119,WV001,D,4,D,4
25121,WV001,D,4,D,4
25123,WV001,D,3,D,3
25124,WV001,D,3,D,3
25125,WV001,D,4,D,4
25126,WV001,D,3,D,3
25130,WV001,D,3,D,3
25132,WV001,D,3,D,3
25133,WV001,D,4,D,4
25134,WV001,D,3,D,3
25136,WV001,D,3,D,3
25139,WV001,D,3,D,3
25140,WV001,D,4,D,4
25141,WV001,D,4,D,4
25142,WV001,D,3,D,3
25143,WV001,D,3,D,3
25148,WV001,D,3,D,3
25149,WV001,D,4,D,4
25152,WV001,D,4,D,4
25154,WV001,D,3,D,3
25156,WV001,D,3,D,3
25159,WV001,D,3,D,3
25160,WV001,D,4,D,4
25161,WV001,D,4,D,4
25162,WV001,D,3,D,3
25164,WV001,D,4,D,4
25165,WV001,D,3,D,3
25168,WV001,D,3,D,3
25169,WV001,D,3,D,3
25173,WV001,D,4,D,4
25174,WV001,D,4,D,4
25177,WV001,D,3,D,3
25180,WV001,D,4,D,4
25181,WV001,D,3,D,3
25183,WV001,D,4,D,4
25185,WV001,D,4,D,4
25186,WV001,D,3,D,3
25187,WV001,D,3,D,3
25193,WV001,D,4,D,4
25201,WV001,D,3,D,3
25202,WV001,D,3,D,3
25203,WV001,D,3,D,3
25204,WV001,D,4,D,4
25205,WV001,D,3,D,3
25206,WV001,D,4,D,4
25208,WV001,D,4,D,4
25209,WV001,D,4,D,4
25211,WV001,D,4,D,4
25213,WV001,D,3,D,3
25214,WV001,D,3,D,3
25231,WV001,D,3,D,3
25234,WV001,D,4,D,4
25235,WV001,D,4,D,4
25239,WV001,D,4,D,4
25241,WV001,D,3,D,3
25243,WV001,D,4,D,4
25244,WV001,D,4,D,4
25245,WV001,D,3,D,3
25247,WV001,D,4,D,4
25248,WV001,D,3,D,3
25251,WV001,D,3,D,3
25252,WV001,D,4,D,4
25253,WV001,D,4,D,4
25259,WV001,D,4,D,4
25260,WV001,D,4,D,4
25261,WV001,D,4,D,4
25262,WV001,D,4,D,4
25264,WV001,D,4,D,4
25265,WV001,D,4,D,4
25266,WV001,D,4,D,4
25267,WV001,D,4,D,4
25268,WV001,D,4,D,4
25270,WV001,D,4,D,4
25271,WV001,D,3,D,3
25275,WV001,D,3,D,3
25276,WV001,D,4,D,4
25285,WV001,D,4,D,4
25286,WV001,D,3,D,3
25287,WV001,D,4,D,4
25301,WV001,D,3,D,3
25302,WV001,D,3,D,3
25303,WV001,D,3,D,3
25304,WV001,D,3,D,3
25305,WV001,D,3,D,3
25306,WV001,D,3,D,3
25309,WV001,D,3,D,3
25311,WV001,D,3,D,3
25312,WV001,D,3,D,3
25313,WV001,D,3,D,3
25314,WV001,D,3,D,3
25315,WV001,D,3,D,3
25317,WV001,D,3,D,3
25320,WV001,D,3,D,3
25321,WV001,D,8,D,8
25322,WV001,D,8,D,8
25323,WV001,D,8,D,8
25324,WV001,D,8,D,8
25325,WV001,D,8,D,8
25326,WV001,D,8,D,8
25327,WV001,D,8,D,8
25328,WV001,D,8,D,8
25329,WV001,D,8,D,8
25330,WV001,D,8,D,8
25331,WV001,D,8,D,8
25332,WV001,D,8,D,8
25333,WV001,D,8,D,8
25334,WV001,D,8,D,8
25335,WV001,D,8,D,8
25336,WV001,D,8,D,8
25337,WV001,D,8,D,8
25338,WV001,D,8,D,8
25339,WV001,D,8,D,8
25350,WV001,D,8,D,8
25356,WV001,D,8,D,8
25357,WV001,D,8,D,8
25358,WV001,D,8,D,8
25360,WV001,D,8,D,8
25361,WV001,D,8,D,8
25362,WV001,D,8,D,8
25364,WV001,D,8,D,8
25365,WV001,D,8,D,8
25375,WV001,D,8,D,8
25387,WV001,D,3,D,3
25389,WV001,D,3,D,3
25392,WV001,D,3,D,3
25396,WV001,D,3,D,3
25401,MD001,D,4,D,4
25402,WV002,D,8,D,8
25403,MD001,D,4,D,4
25404,MD001,D,4,D,4
25405,MD001,D,4,D,4
25410,WV002,D,8,D,8
25411,MD001,D,4,D,4
25413,MD001,D,4,D,4
25414,MD001,D,4,D,4
25419,MD001,D,4,D,4
25420,MD001,D,4,D,4
25421,WV002,D,8,D,8
25422,MD001,D,4,D,4
25423,WV002,D,8,D,8
25425,MD001,D,4,D,4
25427,MD001,D,4,D,4
25428,MD001,D,4,D,4
25430,MD001,D,4,D,4
25431,MD001,D,8,D,8
25432,MD001,D,4,D,4
25434,MD001,D,4,D,4
25437,MD001,D,8,D,8
25438,MD001,D,4,D,4
25440,WV002,D,8,D,8
25441,WV002,D,8,D,8
25442,MD001,D,4,D,4
25443,MD001,D,4,D,4
25444,MD001,D,4,D,4
25446,MD001,D,4,D,4
25501,WV001,D,3,D,3
25502,WV001,D,3,D,3
25503,WV001,D,3,D,3
25504,WV001,D,3,D,3
25505,WV001,D,4,D,4
25506,WV001,D,3,D,3
25507,WV001,D,3,D,3
25508,WV001,D,4,D,4
25510,WV001,D,3,D,3
25511,WV001,D,4,D,4
25512,WV001,D,4,D,4
25514,WV001,D,4,D,4
25515,WV001,D,3,D,3
25517,WV001,D,4,D,4
25520,WV001,D,3,D,3
25521,WV001,D,3,D,3
25523,WV001,D,3,D,3
25524,WV001,D,4,D,4
25526,WV001,D,3,D,3
25529,WV001,D,3,D,3
25530,WV001,D,3,D,3
25534,WV001,D,4,D,4
25535,WV001,D,3,D,3
25537,WV001,D,3,D,3
25540,WV001,D,4,D,4
25541,WV001,D,3,D,3
25544,WV001,D,3,D,3
25545,WV001,D,3,D,3
25547,WV001,D,4,D,4
25550,WV001,D,3,D,3
25555,WV001,D,4,D,4
25557,WV001,D,4,D,4
25559,WV001,D,3,D,3
25560,WV001,D,3,D,3
25562,WV001,D,3,D,3
25564,WV001,D,3,D,3
25565,WV001,D,3,D,3
25567,WV001,D,3,D,3
25569,WV001,D,3,D,3
25570,WV001,D,4,D,4
25571,WV001,D,3,D,3
25572,WV001,D,3,D,3
25573,WV001,D,3,D,3
25601,WV001,D,4,D,4
25606,WV001,D,4,D,4
25607,WV001,D,4,D,4
25608,WV002,D,4,D,4
25611,WV001,D,4,D,4
25612,WV001,D,4,D,4
25614,WV001,D,4,D,4
25617,WV001,D,4,D,4
25621,WV001,D,4,D,4
25624,WV001,D,4,D,4
25625,WV001,D,4,D,4
25628,WV001,D,4,D,4
25630,WV001,D,4,D,4
25632,WV001,D,4,D,4
25634,WV001,D,4,D,4
25635,WV001,D,4,D,4
25637,WV001,D,4,D,4
25638,WV001,D,4,D,4
25639,WV001,D,4,D,4
25644,WV001,D,4,D,4
25646,WV001,D,4,D,4
25647,WV001,D,4,D,4
25649,WV001,D,4,D,4
25650,WV001,D,4,D,4
25651,WV002,D,4,D,4
25652,WV001,D,4,D,4
25653,WV001,D,4,D,4
25654,WV001,D,4,D,4
25661,WV001,D,4,D,4
25665,WV001,D,4,D,4
25666,WV001,D,4,D,4
25667,WV001,D,4,D,4
25669,WV001,D,4,D,4
25670,WV001,D,4,D,4
25671,WV001,D,4,D,4
25672,WV001,D,4,D,4
25674,WV001,D,4,D,4
25676,WV001,D,4,D,4
25678,WV001,D,4,D,4
25685,WV001,D,4,D,4
25686,WV001,D,4,D,4
25688,WV001,D,4,D,4
25690,WV001,D,4,D,4
25691,WV001,D,4,D,4
25692,WV001,D,4,D,4
25696,WV001,D,4,D,4
25699,WV001,D,4,D,4
25701,WV001,D,3,D,3
25702,WV001,D,3,D,3
25703,WV001,D,3,D,3
25704,WV001,D,3,D,3
25705,WV001,D,3,D,3
25706,WV001,D,8,D,8
25707,WV001,D,8,D,8
25708,WV001,D,8,D,8
25709,WV001,D,3,D,3
25710,WV001,D,8,D,8
25711,WV001,D,8,D,8
25712,WV001,D,8,D,8
25713,WV001,D,8,D,8
25714,WV001,D,8,D,8
25715,WV001,D,8,D,8
25716,WV001,D,8,D,8
25717,WV001,D,8,D,8
25718,WV001,D,8,D,8
25719,WV001,D,8,D,8
25720,WV001,D,8,D,8
25721,WV001,D,8,D,8
25722,WV001,D,8,D,8
25723,WV001,D,8,D,8
25724,WV001,D,8,D,8
25725,WV001,D,8,D,8
25726,WV001,D,8,D,8
25727,WV001,D,8,D,8
25728,WV001,D,8,D,8
25729,WV001,D,8,D,8
25755,WV001,D,3,D,3
25770,WV001,D,8,D,8
25771,WV001,D,8,D,8
25772,WV001,D,8,D,8
25773,WV001,D,8,D,8
25774,WV001,D,3,D,3
25775,WV001,D,8,D,8
25776,WV001,D,8,D,8
25777,WV001,D,8,D,8
25778,WV001,D,8,D,8
25779,WV001,D,8,D,8
25801,WV001,D,4,D,4
25802,WV001,D,8,D,8
25810,WV001,D,4,D,4
25811,WV001,D,4,D,4
25812,WV001,D,4,D,4
25813,WV001,D,4,D,4
25817,WV001,D,4,D,4
25818,WV001,D,4,D,4
25820,WV001,D,4,D,4
25823,WV001,D,4,D,4
25825,WV001,D,4,D,4
25826,WV001,D,4,D,4
25827,WV001,D,4,D,4
25831,WV001,D,4,D,4
25832,WV001,D,4,D,4
25833,WV001,D,4,D,4
25836,WV001,D,4,D,4
25837,WV001,D,4,D,4
25839,WV001,D,4,D,4
25840,WV001,D,4,D,4
25841,WV001,D,4,D,4
25843,WV001,D,4,D,4
25844,WV001,D,4,D,4
25845,WV001,D,4,D,4
25846,WV001,D,4,D,4
25848,WV001,D,4,D,4
25849,WV001,D,4,D,4
25851,WV001,D,4,D,4
25853,WV001,D,4,D,4
25854,WV001,D,4,D,4
25855,WV001,D,4,D,4
25857,WV001,D,4,D,4
25860,WV001,D,4,D,4
25862,WV001,D,4,D,4
25864,WV001,D,4,D,4
25865,WV001,D,4,D,4
